,Prices,Returns
,^GSPC,^GSPC
Date,,
2012-03-20,1405.52001953125,-0.003000518154814724
2012-03-21,1402.8900146484375,-0.0018711970276237277
2012-03-22,1392.780029296875,-0.0072065416718331
2012-03-23,1397.1099853515625,0.003108858515779689
2012-03-26,1416.510009765625,0.013885824750712539
2012-03-27,1412.52001953125,-0.0028167751776319028
2012-03-28,1405.5400390625,-0.00494150905632218
2012-03-29,1403.280029296875,-0.001607929836799582
2012-03-30,1408.469970703125,0.0036984360198231148
2012-04-02,1419.0400390625,0.007504645877610239
2012-04-03,1413.3800048828125,-0.003988635996082901
2012-04-04,1398.9599609375,-0.010202524371008104
2012-04-05,1398.0799560546875,-0.0006290422223540482
2012-04-09,1382.199951171875,-0.011358438273891824
2012-04-10,1358.5899658203125,-0.017081454337735447
2012-04-11,1368.7099609375,0.007448895819775148
2012-04-12,1387.5699462890625,0.013779387810288313
2012-04-13,1370.260009765625,-0.012475001040294531
2012-04-16,1369.5699462890625,-0.000503600390907244
2012-04-17,1390.780029296875,0.015486673802446171
2012-04-18,1385.1400146484375,-0.004055288780130728
2012-04-19,1376.9200439453125,-0.005934396967956612
2012-04-20,1378.530029296875,0.0011692656800530443
2012-04-23,1366.93994140625,-0.008407570124922548
2012-04-24,1371.969970703125,0.003679773444691614
2012-04-25,1390.68994140625,0.013644592157896263
2012-04-26,1399.97998046875,0.006680165568110796
2012-04-27,1403.3599853515625,0.002414323726029899
2012-04-30,1397.9100341796875,-0.0038835019016946193
2012-05-01,1405.8199462890625,0.005658384242170911
2012-05-02,1402.31005859375,-0.002496683664631072
2012-05-03,1391.5699462890625,-0.0076588713308223255
2012-05-04,1369.0999755859375,-0.016147208958519288
2012-05-07,1369.5799560546875,0.00035058102206497743
2012-05-08,1363.719970703125,-0.004278673417828949
2012-05-09,1354.5799560546875,-0.006702266480503982
2012-05-10,1357.989990234375,0.002517410777005402
2012-05-11,1353.3900146484375,-0.0033873413051768164
2012-05-14,1338.3499755859375,-0.01111286391927968
2012-05-15,1330.6600341796875,-0.005745837446504476
2012-05-16,1324.800048828125,-0.004403818556987793
2012-05-17,1304.8599853515625,-0.015051375861739213
2012-05-18,1295.219970703125,-0.007387777046316768
2012-05-21,1315.989990234375,0.016035901237667627
2012-05-22,1316.6300048828125,0.0004863370186602989
2012-05-23,1318.8599853515625,0.0016937032123527374
2012-05-24,1320.6800537109375,0.001380031526917458
2012-05-25,1317.8199462890625,-0.002165632329979128
2012-05-29,1332.4200439453125,0.011078977592776207
2012-05-30,1313.3199462890625,-0.014334892170861036
2012-05-31,1310.3299560546875,-0.0022766655169013106
2012-06-01,1278.0400390625,-0.024642584749729912
2012-06-04,1278.1800537109375,0.00010955419561042845
2012-06-05,1285.5,0.005726850663809513
2012-06-06,1315.1300048828125,0.023049400920118535
2012-06-07,1314.989990234375,-0.00010646449242102118
2012-06-08,1325.6600341796875,0.008114163624478143
2012-06-11,1308.9300537109375,-0.012620113782869202
2012-06-12,1324.1800537109375,0.011650737147309576
2012-06-13,1314.8800048828125,-0.007023250955987548
2012-06-14,1329.0999755859375,0.010814652782245693
2012-06-15,1342.8399658203125,0.010337815429059649
2012-06-18,1344.780029296875,0.0014447466011910937
2012-06-19,1357.97998046875,0.009815695418065262
2012-06-20,1355.68994140625,-0.0016863570122068738
2012-06-21,1325.510009765625,-0.022261677039013494
2012-06-22,1335.02001953125,0.007174604262178752
2012-06-25,1313.719970703125,-0.015954853497705423
2012-06-26,1319.989990234375,0.004772721486371312
2012-06-27,1331.8499755859375,0.008984905521485453
2012-06-28,1329.0400390625,-0.002109799583246086
2012-06-29,1362.1600341796875,0.02492023877666627
2012-07-02,1365.510009765625,0.0024593113157624913
2012-07-03,1374.02001953125,0.0062321108631679945
2012-07-05,1367.5799560546875,-0.0046870230309741245
2012-07-06,1354.6800537109375,-0.00943264946713962
2012-07-09,1352.4599609375,-0.0016388318166757898
2012-07-10,1341.469970703125,-0.008125926498228409
2012-07-11,1341.449951171875,-1.4923577632885987e-05
2012-07-12,1334.760009765625,-0.004987097282612596
2012-07-13,1356.780029296875,0.01649736234989274
2012-07-16,1353.6400146484375,-0.002314313728559836
2012-07-17,1363.6700439453125,0.007409672577889825
2012-07-18,1372.780029296875,0.006680490923747229
2012-07-19,1376.510009765625,0.002717099891568653
2012-07-20,1362.6600341796875,-0.010061659913606968
2012-07-23,1350.52001953125,-0.00890905606969361
2012-07-24,1338.31005859375,-0.009040932945028057
2012-07-25,1337.8900146484375,-0.000313861457302278
2012-07-26,1360.02001953125,0.016540974699349675
2012-07-27,1385.969970703125,0.01908056557933535
2012-07-30,1385.300048828125,-0.0004833595887074882
2012-07-31,1379.3199462890625,-0.0043168283608459035
2012-08-01,1375.3199462890625,-0.0028999798130677767
2012-08-02,1365.0,-0.0075036694675360005
2012-08-03,1390.989990234375,0.01904028588598905
2012-08-06,1394.22998046875,0.0023292692665812798
2012-08-07,1401.3499755859375,0.005106758007594747
2012-08-08,1402.219970703125,0.0006208264404641284
2012-08-09,1402.800048828125,0.0004136855394443195
2012-08-10,1405.8699951171875,0.002188441817939202
2012-08-13,1404.1099853515625,-0.0012519007957618733
2012-08-14,1403.9300537109375,-0.00012814640056846294
2012-08-15,1405.530029296875,0.0011396405267545262
2012-08-16,1415.510009765625,0.007100510313353237
2012-08-17,1418.1600341796875,0.0018721339981915275
2012-08-20,1418.1300048828125,-2.1174829462955458e-05
2012-08-21,1413.1700439453125,-0.003497536135912971
2012-08-22,1413.489990234375,0.0002264032488046297
2012-08-23,1402.0799560546875,-0.008072242646582573
2012-08-24,1411.1300048828125,0.006454730908207917
2012-08-27,1410.43994140625,-0.0004890148137838279
2012-08-28,1409.300048828125,-0.0008081822874276279
2012-08-29,1410.489990234375,0.0008443492265819419
2012-08-30,1399.47998046875,-0.00780580496271055
2012-08-31,1406.5799560546875,0.0050732955705157234
2012-09-04,1404.93994140625,-0.0011659590635981765
2012-09-05,1403.43994140625,-0.0010676612969652277
2012-09-06,1432.1199951171875,0.020435540463669577
2012-09-07,1437.9200439453125,0.0040499740579702515
2012-09-10,1429.0799560546875,-0.006147829935223559
2012-09-11,1433.56005859375,0.0031349558295050706
2012-09-12,1436.56005859375,0.002092692232889659
2012-09-13,1459.989990234375,0.01630974737217783
2012-09-14,1465.77001953125,0.003958951318527193
2012-09-17,1461.18994140625,-0.003124690820504483
2012-09-18,1459.3199462890625,-0.0012797755200721905
2012-09-19,1461.050048828125,0.001185553958514829
2012-09-20,1460.260009765625,-0.0005407337436069692
2012-09-21,1460.1500244140625,-7.531901909729743e-05
2012-09-24,1456.8900146484375,-0.002232653981520283
2012-09-25,1441.5899658203125,-0.0105018557847808
2012-09-26,1433.3199462890625,-0.0057367349435899495
2012-09-27,1447.1500244140625,0.009648981834660786
2012-09-28,1440.6700439453125,-0.004477753072888002
2012-10-01,1444.489990234375,0.002651506710448004
2012-10-02,1445.75,0.0008722869484341089
2012-10-03,1450.989990234375,0.0036244096381636837
2012-10-04,1461.4000244140625,0.007174435557619541
2012-10-05,1460.9300537109375,-0.00032158936312698394
2012-10-08,1455.8800048828125,-0.0034567355331607263
2012-10-09,1441.47998046875,-0.00989094181235195
2012-10-10,1432.56005859375,-0.006188030354815854
2012-10-11,1432.8399658203125,0.00019538952303133073
2012-10-12,1428.5899658203125,-0.0029661372528556607
2012-10-15,1440.1300048828125,0.008077922524027725
2012-10-16,1454.9200439453125,0.010269933278491461
2012-10-17,1460.9100341796875,0.004117058019306619
2012-10-18,1457.3399658203125,-0.0024437290975140025
2012-10-19,1433.18994140625,-0.016571304555192734
2012-10-22,1433.8199462890625,0.00043958226653084687
2012-10-23,1413.1099853515625,-0.01444390628760639
2012-10-24,1408.75,-0.0030853828766044256
2012-10-25,1412.969970703125,0.002995542646406335
2012-10-26,1411.93994140625,-0.0007289817322603254
2012-10-31,1412.1600341796875,0.00015587969925845435
2012-11-01,1427.5899658203125,0.010926475234507071
2012-11-02,1414.199951171875,-0.009379454163327194
2012-11-05,1417.260009765625,0.002163809008205897
2012-11-06,1428.3900146484375,0.007853184882181896
2012-11-07,1394.530029296875,-0.023705000038029778
2012-11-08,1377.510009765625,-0.01220484261628385
2012-11-09,1379.8499755859375,0.001698692425988746
2012-11-12,1380.030029296875,0.00013048788935265954
2012-11-13,1374.530029296875,-0.0039854205221913075
2012-11-14,1355.489990234375,-0.013852035718884714
2012-11-15,1353.3299560546875,-0.0015935449138314572
2012-11-16,1359.8800048828125,0.00483994963594836
2012-11-19,1386.8900146484375,0.019862053761098286
2012-11-20,1387.81005859375,0.0006633863793055195
2012-11-21,1391.030029296875,0.002320181125065268
2012-11-23,1409.1500244140625,0.013026314842639719
2012-11-26,1406.2900390625,-0.0020295818770267315
2012-11-27,1398.93994140625,-0.0052265872985560735
2012-11-28,1409.9300537109375,0.007856028682432292
2012-11-29,1415.949951171875,0.004269642628790704
2012-11-30,1416.1800537109375,0.00016250753698754394
2012-12-03,1409.4599609375,-0.004745224843287543
2012-12-04,1407.050048828125,-0.0017098123935156417
2012-12-05,1409.280029296875,0.0015848622233496368
2012-12-06,1413.93994140625,0.0033065906083264984
2012-12-07,1418.0699462890625,0.0029209195962771606
2012-12-10,1418.550048828125,0.0003385605486661003
2012-12-11,1427.8399658203125,0.0065488820784729285
2012-12-12,1428.47998046875,0.0004482397633895907
2012-12-13,1419.449951171875,-0.0063214251654488685
2012-12-14,1413.5799560546875,-0.004135401260425775
2012-12-17,1430.3599853515625,0.011870590853387819
2012-12-18,1446.7900390625,0.011486656421599406
2012-12-19,1435.81005859375,-0.007589201039747917
2012-12-20,1443.68994140625,0.00548810949285139
2012-12-21,1430.1500244140625,-0.009378687628036508
2012-12-24,1426.6600341796875,-0.002440296594621194
2012-12-26,1419.8299560546875,-0.00478746019469678
2012-12-27,1418.0999755859375,-0.001218442012279497
2012-12-28,1402.4300537109375,-0.011049941573072375
2012-12-31,1426.18994140625,0.016941941334216226
2013-01-02,1462.4200439453125,0.025403420320955883
2013-01-03,1459.3699951171875,-0.0020856174946130013
2013-01-04,1466.469970703125,0.004865096315322948
2013-01-07,1461.8900146484375,-0.0031231161538831653
2013-01-08,1457.1500244140625,-0.003242371304872038
2013-01-09,1461.02001953125,0.002655865938542279
2013-01-10,1472.1199951171875,0.007597415119266371
2013-01-11,1472.050048828125,-4.7513986152325494e-05
2013-01-14,1470.6800537109375,-0.0009306715612543703
2013-01-15,1472.3399658203125,0.0011286697641588184
2013-01-16,1472.6300048828125,0.00019699191031485874
2013-01-17,1480.93994140625,0.005642922184040833
2013-01-18,1485.97998046875,0.0034032703971196288
2013-01-22,1492.56005859375,0.004428106846314561
2013-01-23,1494.81005859375,0.001507477027169024
2013-01-24,1494.8199462890625,6.614683421224399e-06
2013-01-25,1502.9599609375,0.005445481690718124
2013-01-28,1500.1800537109375,-0.0018496216125600817
2013-01-29,1507.8399658203125,0.005105995170664235
2013-01-30,1501.9599609375,-0.0038996213232838084
2013-01-31,1498.1099853515625,-0.0025633010773032927
2013-02-01,1513.1700439453125,0.010052705569688847
2013-02-04,1495.7099609375,-0.011538744820964397
2013-02-05,1511.2900390625,0.010416510240551347
2013-02-06,1512.1199951171875,0.0005491705981217621
2013-02-07,1509.3900146484375,-0.0018053993582290984
2013-02-08,1517.9300537109375,0.005657940611518475
2013-02-11,1517.010009765625,-0.000606117484177382
2013-02-12,1519.4300537109375,0.001595272232703504
2013-02-13,1520.3299560546875,0.000592263093356804
2013-02-14,1521.3800048828125,0.0006906716689645265
2013-02-15,1519.7900390625,-0.0010450813177572682
2013-02-19,1530.93994140625,0.007336475471722448
2013-02-20,1511.949951171875,-0.012404137955230099
2013-02-21,1502.4200439453125,-0.006303057332801343
2013-02-22,1515.5999755859375,0.008772467921830174
2013-02-25,1487.8499755859375,-0.018309580659152336
2013-02-26,1496.93994140625,0.006109463971145868
2013-02-27,1515.989990234375,0.012725994077109837
2013-02-28,1514.6800537109375,-0.0008640799292052304
2013-03-01,1518.199951171875,0.002323855425648391
2013-03-04,1525.199951171875,0.00461072337316093
2013-03-05,1539.7900390625,0.00956601649469957
2013-03-06,1541.4599609375,0.001084512714484509
2013-03-07,1544.260009765625,0.0018164914425815581
2013-03-08,1551.1800537109375,0.004481139122655131
2013-03-11,1556.219970703125,0.0032490857396794137
2013-03-12,1552.47998046875,-0.0024032529493148713
2013-03-13,1554.52001953125,0.00131405176760091
2013-03-14,1563.22998046875,0.005602990523162488
2013-03-15,1560.699951171875,-0.0016184626244926115
2013-03-18,1552.0999755859375,-0.005510332450180511
2013-03-19,1548.3399658203125,-0.0024225306518709244
2013-03-20,1558.7099609375,0.006697492376419811
2013-03-21,1545.800048828125,-0.008282433828555424
2013-03-22,1556.8900146484375,0.007174256352702191
2013-03-25,1551.68994140625,-0.0033400389194234714
2013-03-26,1563.77001953125,0.0077851108025177584
2013-03-27,1562.8499755859375,-0.0005883499068413123
2013-03-28,1569.18994140625,0.00405666949441863
2013-04-01,1562.1700439453125,-0.0044735804606589324
2013-04-02,1570.25,0.005172264111710456
2013-04-03,1553.68994140625,-0.010546128701639845
2013-04-04,1559.97998046875,0.004048451943253761
2013-04-05,1553.280029296875,-0.00429489561132812
2013-04-08,1563.0699462890625,0.006302737952936344
2013-04-09,1568.6099853515625,0.0035443321494683655
2013-04-10,1587.72998046875,0.01218913260513399
2013-04-11,1593.3699951171875,0.0035522505198095633
2013-04-12,1588.8499755859375,-0.002836767069231527
2013-04-15,1552.3599853515625,-0.022966290584432447
2013-04-16,1574.5699462890625,0.014307223290395576
2013-04-17,1552.010009765625,-0.014327681394279534
2013-04-18,1541.6099853515625,-0.006701003439812281
2013-04-19,1555.25,0.008847902373522176
2013-04-22,1562.5,0.004661629963028435
2013-04-23,1578.780029296875,0.01041921875000007
2013-04-24,1578.7900390625,6.340190171760796e-06
2013-04-25,1585.1600341796875,0.0040347322693841114
2013-04-26,1582.239990234375,-0.0018421130247733286
2013-04-29,1593.6099853515625,0.007186011722218666
2013-04-30,1597.5699462890625,0.002484899676771457
2013-05-01,1582.699951171875,-0.009307883608932754
2013-05-02,1597.5899658203125,0.009407983261396247
2013-05-03,1614.4200439453125,0.010534666895180678
2013-05-06,1617.5,0.0019077786269059427
2013-05-07,1625.9599609375,0.005230269513137653
2013-05-08,1632.68994140625,0.004139081299929126
2013-05-09,1626.6700439453125,-0.0036871039064235722
2013-05-10,1633.699951171875,0.004321655306021466
2013-05-13,1633.77001953125,4.2889368592202715e-05
2013-05-14,1650.3399658203125,0.010142153479971716
2013-05-15,1658.780029296875,0.0051141362697153525
2013-05-16,1650.469970703125,-0.005009741163373271
2013-05-17,1667.469970703125,0.010300096519028301
2013-05-20,1666.2900390625,-0.000707617924973758
2013-05-21,1669.1600341796875,0.001722386289245481
2013-05-22,1655.3499755859375,-0.008273657594813577
2013-05-23,1650.510009765625,-0.002923832356719225
2013-05-24,1649.5999755859375,-0.0005513654411685165
2013-05-28,1660.06005859375,0.006340981548631053
2013-05-29,1648.3599853515625,-0.007047981897774669
2013-05-30,1654.4100341796875,0.00367034439193481
2013-05-31,1630.739990234375,-0.014307241527974024
2013-06-03,1640.4200439453125,0.005935988427895333
2013-06-04,1631.3800048828125,-0.005510807488524838
2013-06-05,1608.9000244140625,-0.013779732742503992
2013-06-06,1622.56005859375,0.008490293972530871
2013-06-07,1643.3800048828125,0.012831541229424204
2013-06-10,1642.81005859375,-0.00034681344994402785
2013-06-11,1626.1300048828125,-0.010153367167240024
2013-06-12,1612.52001953125,-0.008369555515669425
2013-06-13,1636.3599853515625,0.014784291377196501
2013-06-14,1626.72998046875,-0.005885016114436148
2013-06-17,1639.0400390625,0.007567364431436019
2013-06-18,1651.81005859375,0.007791157767295331
2013-06-19,1628.9300537109375,-0.013851474486292426
2013-06-20,1588.18994140625,-0.02501035094286319
2013-06-21,1592.4300537109375,0.002669776576555538
2013-06-24,1573.0899658203125,-0.012145015629135836
2013-06-25,1588.030029296875,0.009497272121224087
2013-06-26,1603.260009765625,0.009590486444071455
2013-06-27,1613.199951171875,0.0061998311850259835
2013-06-28,1606.280029296875,-0.004289562412875814
2013-07-01,1614.9599609375,0.005403747467634501
2013-07-02,1614.0799560546875,-0.0005449081736377259
2013-07-03,1615.4100341796875,0.0008240472350893313
2013-07-05,1631.8900146484375,0.010201732142340214
2013-07-08,1640.4599609375,0.0052515464964768555
2013-07-09,1652.3199462890625,0.007229670722828763
2013-07-10,1652.6199951171875,0.00018159245054127915
2013-07-11,1675.02001953125,0.013554249906357896
2013-07-12,1680.18994140625,0.003086483632862347
2013-07-15,1682.5,0.001374879432867404
2013-07-16,1676.260009765625,-0.003708760911961373
2013-07-17,1680.9100341796875,0.0027740472164057284
2013-07-18,1689.3699951171875,0.0050329647425946256
2013-07-19,1692.0899658203125,0.0016100503211176065
2013-07-22,1695.530029296875,0.0020330263437824403
2013-07-23,1692.3900146484375,-0.0018519369130487462
2013-07-24,1685.93994140625,-0.0038112215188927934
2013-07-25,1690.25,0.0025564722015867236
2013-07-26,1691.6500244140625,0.0008282942843145236
2013-07-29,1685.3299560546875,-0.003736037754951127
2013-07-30,1685.9599609375,0.00037381693747806644
2013-07-31,1685.72998046875,-0.00013640921141577778
2013-08-01,1706.8699951171875,0.01254056989753427
2013-08-02,1709.6700439453125,0.0016404581697111453
2013-08-05,1707.1400146484375,-0.0014798348405500317
2013-08-06,1697.3699951171875,-0.005723033522392118
2013-08-07,1690.9100341796875,-0.0038058649299111957
2013-08-08,1697.47998046875,0.003885449938943575
2013-08-09,1691.4200439453125,-0.003569960525698801
2013-08-12,1689.469970703125,-0.0011529207361400395
2013-08-13,1694.1600341796875,0.002776056134700333
2013-08-14,1685.3900146484375,-0.005176618120080079
2013-08-15,1661.3199462890625,-0.014281601380197961
2013-08-16,1655.8299560546875,-0.0033045953891290836
2013-08-19,1646.06005859375,-0.005900302398330837
2013-08-20,1652.3499755859375,0.0038211953199089876
2013-08-21,1642.800048828125,-0.005779602928505545
2013-08-22,1656.9599609375,0.008619376484360286
2013-08-23,1663.5,0.003947010921615535
2013-08-26,1656.780029296875,-0.00403965777164117
2013-08-27,1630.47998046875,-0.015874194741040237
2013-08-28,1634.9599609375,0.002747645185721348
2013-08-29,1638.1700439453125,0.0019634016027962886
2013-08-30,1632.969970703125,-0.0031743183568806455
2013-09-03,1639.77001953125,0.004164221602432239
2013-09-04,1653.0799560546875,0.008116953209842404
2013-09-05,1655.0799560546875,0.0012098628337211537
2013-09-06,1655.1700439453125,5.443114110303959e-05
2013-09-09,1671.7099609375,0.009992880823750605
2013-09-10,1683.989990234375,0.007345789391592916
2013-09-11,1689.1300048828125,0.0030522833735622257
2013-09-12,1683.4200439453125,-0.0033804153149811222
2013-09-13,1687.989990234375,0.002714679741101511
2013-09-16,1697.5999755859375,0.0056931530442476674
2013-09-17,1704.760009765625,0.004217739327674108
2013-09-18,1725.52001953125,0.012177672896303449
2013-09-19,1722.3399658203125,-0.0018429538196846895
2013-09-20,1709.9100341796875,-0.007216886263627376
2013-09-23,1701.8399658203125,-0.004719586526811925
2013-09-24,1697.4200439453125,-0.0025971430708935372
2013-09-25,1692.77001953125,-0.00273946595048713
2013-09-26,1698.6700439453125,0.0034854258676535466
2013-09-27,1691.75,-0.004073801130465626
2013-09-30,1681.550048828125,-0.0060292307798877065
2013-10-01,1695.0,0.007998543475556064
2013-10-02,1693.8699951171875,-0.0006666695473820372
2013-10-03,1678.6600341796875,-0.008979414583967338
2013-10-04,1690.5,0.0070532243451535415
2013-10-07,1676.1199951171875,-0.008506361953748875
2013-10-08,1655.449951171875,-0.012332078852067663
2013-10-09,1656.4000244140625,0.0005739063518743759
2013-10-10,1692.56005859375,0.02183049604365883
2013-10-11,1703.199951171875,0.006286271807078414
2013-10-14,1710.1400146484375,0.004074720335558668
2013-10-15,1698.06005859375,-0.007063723409320266
2013-10-16,1721.5400390625,0.013827532394934838
2013-10-17,1733.1500244140625,0.0067439531397044394
2013-10-18,1744.5,0.006548755402622897
2013-10-21,1744.6600341796875,9.173641713244862e-05
2013-10-22,1754.6700439453125,0.005737513079636436
2013-10-23,1746.3800048828125,-0.004724557241463034
2013-10-24,1752.0699462890625,0.003258134764679621
2013-10-25,1759.77001953125,0.004394843515520774
2013-10-28,1762.1099853515625,0.001329699787098182
2013-10-29,1771.949951171875,0.00558419502875096
2013-10-30,1763.31005859375,-0.004875923596155185
2013-10-31,1756.5400390625,-0.0038393812241105385
2013-11-01,1761.6400146484375,0.002903421198789946
2013-11-04,1767.9300537109375,0.003570558689741876
2013-11-05,1762.969970703125,-0.0028055878101066467
2013-11-06,1770.489990234375,0.004265540341705787
2013-11-07,1747.1500244140625,-0.013182771972194418
2013-11-08,1770.6099853515625,0.013427559516743681
2013-11-11,1771.8900146484375,0.000722931253898329
2013-11-12,1767.68994140625,-0.0023703916199453445
2013-11-13,1782.0,0.008095344244797742
2013-11-14,1790.6199951171875,0.00483725876385388
2013-11-15,1798.1800537109375,0.004222034052096646
2013-11-18,1791.530029296875,-0.00369819718572606
2013-11-19,1787.8699951171875,-0.0020429655768170463
2013-11-20,1781.3699951171875,-0.0036356111002209257
2013-11-21,1795.8499755859375,0.00812856425584818
2013-11-22,1804.760009765625,0.004961457973002625
2013-11-25,1802.47998046875,-0.0012633420978621634
2013-11-26,1802.75,0.00014980445507073448
2013-11-27,1807.22998046875,0.0024850813860768373
2013-11-29,1805.81005859375,-0.0007856896412440362
2013-12-02,1800.9000244140625,-0.002719020284730922
2013-12-03,1795.1500244140625,-0.0031928479771501372
2013-12-04,1792.81005859375,-0.0013034931835718133
2013-12-05,1785.030029296875,-0.004339572538419101
2013-12-06,1805.0899658203125,0.011237870620775636
2013-12-09,1808.3699951171875,0.0018171001772671058
2013-12-10,1802.6199951171875,-0.003179659038540561
2013-12-11,1782.219970703125,-0.01131687458772268
2013-12-12,1775.5,-0.0037705618911193506
2013-12-13,1775.3199462890625,-0.00010141014414954963
2013-12-16,1786.5400390625,0.006320039831068547
2013-12-17,1781.0,-0.003100987910356179
2013-12-18,1810.6500244140625,0.01664796429762072
2013-12-19,1809.5999755859375,-0.0005799292044108562
2013-12-20,1818.3199462890625,0.0048187283492318045
2013-12-23,1827.989990234375,0.00531812014989308
2013-12-24,1833.3199462890625,0.0029157468493599126
2013-12-26,1842.02001953125,0.004745529147706984
2013-12-27,1841.4000244140625,-0.00033658435338035364
2013-12-30,1841.0699462890625,-0.00017925389411521664
2013-12-31,1848.3599853515625,0.003959675229718407
2014-01-02,1831.97998046875,-0.008861912729460575
2014-01-03,1831.3699951171875,-0.00033296507498215
2014-01-06,1826.77001953125,-0.0025117674736410134
2014-01-07,1837.8800048828125,0.006081764662643874
2014-01-08,1837.489990234375,-0.0002122089839386998
2014-01-09,1838.1300048828125,0.0003483091890779111
2014-01-10,1842.3699951171875,0.002306686808393188
2014-01-13,1819.199951171875,-0.012576216507389826
2014-01-14,1838.8800048828125,0.010817971767347556
2014-01-15,1848.3800048828125,0.005166188100786506
2014-01-16,1845.8900146484375,-0.0013471203041567348
2014-01-17,1838.699951171875,-0.0038951743709020326
2014-01-21,1843.800048828125,0.0027737519941737343
2014-01-22,1844.8599853515625,0.0005748652214816463
2014-01-23,1828.4599609375,-0.00888957673985069
2014-01-24,1790.2900390625,-0.02087544856898549
2014-01-27,1781.56005859375,-0.004876293940238585
2014-01-28,1792.5,0.00614065260021901
2014-01-29,1774.199951171875,-0.010209232261157553
2014-01-30,1794.18994140625,0.011267044743841437
2014-01-31,1782.5899658203125,-0.0064652996420466735
2014-02-03,1741.8900146484375,-0.02283191982018462
2014-02-04,1755.199951171875,0.007641088938743268
2014-02-05,1751.6400146484375,-0.0020282227794392593
2014-02-06,1773.4300537109375,0.012439792925644788
2014-02-07,1797.02001953125,0.013301886798946505
2014-02-10,1799.8399658203125,0.0015692347655638095
2014-02-11,1819.75,0.011062113608869106
2014-02-12,1819.260009765625,-0.00026926239009483766
2014-02-13,1829.8299560546875,0.005810025082904069
2014-02-14,1838.6300048828125,0.004809216724759979
2014-02-18,1840.760009765625,0.0011584739056558213
2014-02-19,1828.75,-0.006524484290135191
2014-02-20,1839.780029296875,0.006031458262132583
2014-02-21,1836.25,-0.0019187235651341172
2014-02-24,1847.6099853515625,0.00618651346579302
2014-02-25,1845.1199951171875,-0.0013476817370097205
2014-02-26,1845.1600341796875,2.1699977565736717e-05
2014-02-27,1854.2900390625,0.004948082937896281
2014-02-28,1859.449951171875,0.0027826887923012578
2014-03-03,1845.72998046875,-0.007378510346287226
2014-03-04,1873.9100341796875,0.01526770113133269
2014-03-05,1873.81005859375,-5.335132643191631e-05
2014-03-06,1877.030029296875,0.0017184082710823834
2014-03-07,1878.0400390625,0.0005380892952486782
2014-03-10,1877.1700439453125,-0.0004632463094992323
2014-03-11,1867.6300048828125,-0.005082138985368356
2014-03-12,1868.199951171875,0.00030517087837123036
2014-03-13,1846.3399658203125,-0.011701095130556172
2014-03-14,1841.1300048828125,-0.0028217776974703845
2014-03-17,1858.8299560546875,0.009613634629240364
2014-03-18,1872.25,0.0072196189337276895
2014-03-19,1860.77001953125,-0.006131649335692324
2014-03-20,1872.010009765625,0.006040504799839086
2014-03-21,1866.52001953125,-0.0029326714097337447
2014-03-24,1857.43994140625,-0.004864709743258144
2014-03-25,1865.6199951171875,0.004403939814465518
2014-03-26,1852.56005859375,-0.007000319763734719
2014-03-27,1849.0400390625,-0.0019000838946738874
2014-03-28,1857.6199951171875,0.0046402218845611465
2014-03-31,1872.3399658203125,0.007924102207026662
2014-04-01,1885.52001953125,0.0070393485966973035
2014-04-02,1890.9000244140625,0.002853326841976367
2014-04-03,1888.77001953125,-0.0011264502910314222
2014-04-04,1865.0899658203125,-0.012537288005457836
2014-04-07,1845.0400390625,-0.010750112394172895
2014-04-08,1851.9599609375,0.0037505537703756975
2014-04-09,1872.1800537109375,0.010918212704340347
2014-04-10,1833.0799560546875,-0.020884795550912827
2014-04-11,1815.68994140625,-0.009486773662544357
2014-04-14,1830.6099853515625,0.008217286225508769
2014-04-15,1842.97998046875,0.006757307791485534
2014-04-16,1862.31005859375,0.010488490558689278
2014-04-17,1864.8499755859375,0.001363852909705754
2014-04-21,1871.8900146484375,0.003775123551313042
2014-04-22,1879.550048828125,0.004092139025126507
2014-04-23,1875.3900146484375,-0.002213313863220212
2014-04-24,1878.6099853515625,0.0017169605671216726
2014-04-25,1863.4000244140625,-0.008096390978489132
2014-04-28,1869.4300537109375,0.0032360358580392212
2014-04-29,1878.3299560546875,0.004760757069291355
2014-04-30,1883.949951171875,0.002992016977140688
2014-05-01,1883.6800537109375,-0.0001432614814260713
2014-05-02,1881.1400146484375,-0.0013484450597095465
2014-05-05,1884.6600341796875,0.001871216126306141
2014-05-06,1867.719970703125,-0.008988392160571124
2014-05-07,1878.2099609375,0.005616468420812426
2014-05-08,1875.6300048828125,-0.0013736249452109828
2014-05-09,1878.47998046875,0.001519476431128819
2014-05-12,1896.6500244140625,0.009672737603931392
2014-05-13,1897.449951171875,0.0004217577030636299
2014-05-14,1888.530029296875,-0.004701005088166399
2014-05-15,1870.8499755859375,-0.00936180703333589
2014-05-16,1877.8599853515625,0.00374696520677964
2014-05-19,1885.0799560546875,0.0038447864907102947
2014-05-20,1872.8299560546875,-0.00649839809746755
2014-05-21,1888.030029296875,0.008116098951240547
2014-05-22,1892.489990234375,0.0023622298736216685
2014-05-23,1900.530029296875,0.004248391856225497
2014-05-27,1911.9100341796875,0.005987805879090757
2014-05-28,1909.780029296875,-0.0011140717108722997
2014-05-29,1920.030029296875,0.0053671102654548886
2014-05-30,1923.5699462890625,0.0018436779311643559
2014-06-02,1924.969970703125,0.0007278261010281728
2014-06-03,1924.239990234375,-0.00037921654875650024
